ID_Cliente,Fecha,Categoria,Monto,ID_Transaccion,Nombre,Edad,Ciudad,Cantidad_Compras,Monto_Total,Valor_Dolar
449,2025-02-23,Belleza,11932,2007,Tomás Flores,25.0,Temuco,3,56842,
359,2025-07-10,Moda,42643,1585,Sofía Vergara,47.0,Santiago,7,452801,948.33
3,2025-11-26,Moda,12771,10,Joaquín Flores,35.0,Temuco,3,43599,937.15
99,2025-02-05,Moda,54713,450,Lucas Silva,34.0,Talca,6,283508,977.58
161,2025-10-20,Juguetes,23817,709,Catalina Muñoz,34.0,Santiago,4,65783,960.34
54,2025-04-25,Alimentos,24497,256,Benjamín Díaz,39.0,Temuco,7,212648,937.81
200,2025-12-03,Electrónica,4263,883,Catalina Céspedes,64.0,Santiago,4,42180,925.37
84,2025-08-26,Alimentos,41845,390,Ignacio González,20.0,Santiago,6,328573,962.51
370,2025-07-28,Hogar,7210,1642,Fernanda González,41.0,Santiago,6,271025,957.82
205,2025-06-23,Electrónica,45000,909,Benjamín Céspedes,18.0,Santiago,10,261664,947.03
208,2025-11-15,Juguetes,36852,925,Catalina Silva,,La Serena,8,176337,
171,2025-09-04,Moda,37309,752,Camila Flores,35.0,Santiago,7,117552,969.46
348,2025-07-31,Electrónica,29592,1533,Antonia González,42.0,Concepción,5,151284,978.07
101,2025-11-02,Deportes,12587,461,Ignacio Silva,40.0,Valparaíso  ,5,84892,
359,2025-09-14,Electrónica,8192,1584,Sofía Vergara,47.0,Santiago,7,452801,
274,2025-08-17,Belleza,19857,1225,Catalina Martínez,50.0,Antofagasta,3,157012,
260,2026-01-08,Belleza,24519,1169,Vicente Martínez,44.0,Valparaíso,5,245523,
213,2025-05-07,Electrónica,27702,959,Fernanda Martínez,40.0,Antofagasta,7,128371,939.67
112,2025-09-25,Electrónica,12675,502,Fernanda Soto,28.0,Concepción,2,32671,953.24
168,2026-02-01,Hogar,24791,740,Valentina Torres,33.0,Talca,7,155662,
10,2025-02-10,Belleza,284852,41,Sofía Rojas,48.0,Santiago,8,1333744,960.6
197,2025-12-28,Hogar,53067,869,Mateo Martínez,18.0,La Serena,7,245646,
167,2025-08-27,Alimentos,7860,732,Mateo Contreras,52.0,Antofagasta,8,500959,965.01
122,2025-10-25,Alimentos,1957,540,Joaquín Soto,43.0,Valparaíso,5,38376,
268,2025-04-11,Hogar,8540,1202,Mateo Soto,39.0,Santiago,6,72511,988.97
299,2025-07-15,Moda,20876,1340,Martina Díaz,34.0,La Serena,6,149096,967.22
159,2025-03-09,Alimentos,63620,698,Tomás Céspedes,32.0,Concepción,6,109010,
461,2025-06-10,Hogar,28633,2045,Daniela Muñoz,46.0,Valparaíso,3,78885,937.09
425,2025-09-16,Alimentos,50884,1903,Pablo Rojas,53.0,Santiago,5,150982,951.14
307,2025-05-28,Deportes,15895,1372,Mateo Contreras,39.0,Concepción,1,15089,937.93
255,2025-11-06,Electrónica,13988,1146,Joaquín Contreras,50.0,Concepción,6,129485,945.6
227,2025-04-18,Moda,21637,1032,Ignacio Martínez,44.0,Santiago,3,55980,
81,2025-09-20,Hogar,27978,373,Antonia Céspedes,42.0,Valparaíso,8,276772,
150,2025-08-10,Moda,4907,668,Sofía Sepúlveda,49.0,Santiago,2,18509,
323,2025-09-17,Hogar,2774,1432,Lucas Céspedes,45.0,Santiago,2,74777,948.57
427,2025-10-02,Alimentos,59936,1915,Gabriel Contreras,41.0,Santiago,8,309457,959.19
78,2025-09-02,Electrónica,10289,358,Isidora Contreras,26.0,Concepción,3,64846,968.35
214,2025-03-08,Moda,19460,968,Pablo Martínez,19.0,Temuco,5,156582,
177,2025-07-08,Deportes,23702,784,Daniela Silva,28.0,Temuco,8,237786,940.28
168,2025-06-15,Hogar,32420,736,Valentina Torres,33.0,Talca,7,155662,
302,2025-11-06,Deportes,20028,1354,Ignacio Díaz,43.0,Santiago,8,248894,945.6
228,2025-11-08,Juguetes,111431,1036,Vicente Céspedes,58.0,Santiago,6,438418,
215,2025-11-10,Juguetes,25590,971,Daniela Torres,45.0,La Serena,8,126845,946.24
427,2025-08-10,,37243,1913,Gabriel Contreras,41.0,Santiago,8,309457,
416,2025-05-22,Hogar,30438,1867,Joaquín Soto,31.0,Rancagua,6,291890,942.21
479,2025-09-19,Electrónica,21604,2134,Joaquín Díaz,38.0,Valparaíso,7,183710,
443,2025-06-19,Moda,80607,1985,Camila Torres,41.0,Santiago,2,95004,943.36
349,2025-06-15,Moda,23124,1537,Valentina Sepúlveda,57.0,Santiago,5,143678,
365,2025-10-25,Electrónica,15879,1615,Camila Sepúlveda,22.0,Santiago,12,228862,
427,2026-01-24,Hogar,41922,1912,Gabriel Contreras,41.0,Santiago,8,309457,
351,2025-12-03,Deportes,64601,1550,Tomás Flores,40.0,Santiago,8,244951,925.37
296,2025-11-08,Electrónica,2185,1329,Tomás Díaz,45.0,Santiago,5,59794,
383,2025-06-30,Electrónica,25979,1710,Antonia Soto,34.0,Temuco,7,185769,935.74
418,2025-04-04,Hogar,36396,1872,Camila Martínez,18.0,Santiago,6,100695,946.59
320,2025-10-23,Moda,4301,1426,Fernanda Flores,19.0,Santiago  ,7,148631,950.46
330,2025-09-10,Moda,42416,1465,Vicente González,18.0,Santiago,2,51686,966.35
353,2025-12-21,Hogar,18920,1556,Martina Flores,49.0,Antofagasta,4,96110,
280,2025-11-22,Deportes,11352,1251,Sofía Sepúlveda,30.0,,3,72129,
281,2025-11-18,Alimentos,72063,1253,Martina Torres,18.0,,6,227927,919.82
494,2025-03-19,Deportes,29995,2201,Lucas Soto,47.0,Santiago,3,100278,917.97
473,2026-01-03,Belleza,33877,2102,Pablo Soto,48.0,Santiago,6,140937,
277,2025-08-16,Electrónica,33171,1237,Benjamín Pérez,,Concepción,5,118679,
201,2025-03-13,Juguetes,98030,886,Josefa Contreras,57.0,Santiago,6,342264,932.28
17,2025-02-05,Electrónica,13219,80,Tomás Torres,44.0,Santiago,6,141564,977.58
262,2025-02-27,Juguetes,21084,1173,Valentina Contreras,42.0,Santiago,4,56017,941.76
183,2025-10-21,Belleza,19556,815,Benjamín Flores,47.0,Santiago,4,99309,953.21
459,2026-01-23,Deportes,31593,2040,Ignacio Flores,,VALPARAÍSO,5,200860,
151,2025-09-02,Belleza,33223,672,Gabriel Soto,31.0,Santiago,5,189609,968.35
429,2025-12-10,Belleza,10527,1922,Ana Pérez,57.0,Concepción,5,172902,926.89
13,2025-09-19,Electrónica,17817,58,Daniela Sepúlveda,40.0,Santiago,8,436526,
29,2025-06-18,Hogar,7058,134,Tomás Torres,39.0,La Serena,3,27943,939.29
254,2025-08-07,Moda,30213,1141,Mateo Flores,34.0,Valparaíso,6,119936,976.42
209,2026-01-12,Hogar,14364,934,Martina Soto,18.0,Santiago  ,10,82407,
208,2025-02-14,Belleza,5066,929,Catalina Silva,,La Serena,8,176337,949.52
185,2025-11-03,Hogar,13653,824,Benjamín Muñoz,47.0,Concepción,3,114478,943.69
323,2025-09-16,Deportes,71937,1433,Lucas Céspedes,45.0,Santiago,2,74777,951.14
433,2025-10-27,Moda,13840,1935,Ignacio Rojas,18.0,Santiago,3,97329,943.47
348,2025-02-12,Electrónica,67136,1532,Antonia González,42.0,Concepción,5,151284,961.89
272,2025-10-23,Alimentos,63977,1215,Ana Flores,42.0,Valparaíso,8,469265,950.46
114,2025-08-15,Deportes,9325,505,Benjamín Pérez,38.0,,3,75159,
119,2025-07-11,Juguetes,25442,530,Isidora González,30.0,Santiago,5,112218,950.43
76,2025-03-03,Moda,53138,348,Benjamín Pérez,43.0,Valparaíso,6,242674,954.22
84,2025-05-12,Deportes,39042,387,Ignacio González,20.0,Santiago,6,328573,933.26
226,2025-04-05,Hogar,10161,1025,Mateo Céspedes,32.0,Santiago,8,160620,
311,2025-07-23,Electrónica,22750,1385,Joaquín González,54.0,Santiago,7,170137,953.4
202,2025-04-06,Deportes,118678,895,Antonia Silva,30.0,Santiago  ,7,302877,
187,2025-05-28,Alimentos,12771,829,Valentina Pérez,28.0,Santiago,8,121661,937.93
496,2025-08-03,Belleza,8064,2208,Pablo Silva,25.0,Santiago,4,161038,
105,2025-11-10,Moda,35368,476,Fernanda Sepúlveda,22.0,Rancagua,5,135963,946.24
413,2025-07-04,Belleza,27085,1845,Martina Pérez,53.0,Temuco,3,91682,927.87
437,2025-02-19,Electrónica,2723,1953,Vicente Muñoz,29.0,Temuco,5,174564,950.43
392,2025-07-24,Deportes,46020,1748,Valentina Vergara,,Rancagua,5,125042,948.93
146,2025-07-21,Belleza,12378,653,Gabriel Díaz,21.0,Antofagasta,7,146872,961.55
35,2025-05-26,Hogar,4024,173,Gabriel Silva,26.0,Santiago,7,100129,940.81
333,2025-05-31,Hogar,51547,1475,Mateo Soto,23.0,Santiago,6,254770,
255,2025-04-21,Juguetes,31986,1150,Joaquín Contreras,50.0,Concepción,6,129485,968.71
10,2025-09-07,Hogar,154646,39,Sofía Rojas,48.0,Santiago,8,1333744,
352,2025-11-02,Deportes,24794,1555,Ana Sepúlveda,18.0,Santiago,3,94588,
162,2025-05-21,Hogar,34954,714,Joaquín Martínez,32.0,Temuco,4,201850,
19,2025-05-10,Electrónica,12164,91,Ignacio Soto,43.0,Santiago,5,95817,
34,2025-10-29,Belleza,13479,167,Vicente Rojas,34.0,Concepción,5,152189,941.63
269,2025-08-01,Belleza,63372,1206,Lucas Céspedes,25.0,Santiago,5,111300,976.8
198,2025-07-24,Belleza,1500,876,Camila Silva,23.0,,3,18864,948.93
425,2025-09-13,Moda,59185,1904,Pablo Rojas,53.0,Santiago,5,150982,
467,2025-02-23,Juguetes,30546,2077,Valentina Silva,18.0,Rancagua,5,234537,
496,2025-12-29,Moda,113742,2207,Pablo Silva,25.0,Santiago,4,161038,904.54
241,2025-06-29,Moda,4792,1094,Camila Sepúlveda,24.0,Santiago,4,46769,
257,2025-10-06,Juguetes,1500,1156,Joaquín Martínez,0.0,Santiago,4,39963,963.17
295,2025-03-19,Hogar,45466,1325,Tomás Soto,36.0,SANTIAGO,3,88360,917.97
382,2025-11-10,Belleza,36997,1703,Antonia Sepúlveda,46.0,CONCEPCIÓN,4,74619,946.24
302,2025-12-25,Belleza,26761,1351,Ignacio Díaz,43.0,Santiago,8,248894,
116,2025-08-23,Hogar,29337,511,Vicente Silva,40.0,La Serena,7,224345,
111,2025-03-22,Alimentos,13665,500,Martina Sepúlveda,69.0,Valparaíso,2,27563,
473,2025-04-01,Hogar,25517,2106,Pablo Soto,48.0,Santiago,6,140937,953.07
452,2025-06-09,Electrónica,2780,2015,Antonia Díaz,47.0,Santiago,2,100437,933.91
345,2025-12-23,Juguetes,75232,1520,Antonia González,45.0,Santiago,3,87161,908.4
73,2025-03-05,Deportes,90895,339,Benjamín Rojas,43.0,Valparaíso,7,379422,948.87
465,2025-02-16,Moda,28573,2066,Ana Flores,24.0,Rancagua,4,87431,
266,2025-02-19,Hogar,38708,1189,Vicente Martínez,21.0,Santiago,5,103099,950.43
7,2025-12-15,Deportes,56066,29,Sofía Contreras,42.0,Santiago,6,83749,912.66
349,2025-12-28,Moda,11902,1541,Valentina Sepúlveda,57.0,Santiago,5,143678,
272,2025-05-12,Alimentos,12984,1218,Ana Flores,42.0,Valparaíso,8,469265,933.26
374,2025-07-10,Electrónica,24576,1656,Josefa Céspedes,25.0,Santiago,5,293670,948.33
179,2025-05-13,Hogar,27697,795,Antonia Contreras,43.0,Santiago,4,119994,941.2
211,2025-10-10,Hogar,34885,946,Martina Vergara,37.0,Talca,5,111866,948.77
414,2025-09-22,Moda,8837,1848,Camila Flores,,Talca  ,10,259794,951.03
35,2025-10-26,Deportes,9954,170,Gabriel Silva,26.0,Santiago,7,100129,
490,2025-09-04,Belleza,8916,2185,Lucas Sepúlveda,63.0,Antofagasta,7,163898,969.46
268,2025-05-11,Moda,8982,1198,Mateo Soto,39.0,Santiago,6,72511,
350,2025-04-23,Moda,27411,1543,Valentina Silva,33.0,Rancagua,3,74270,950.04
281,2025-11-15,Deportes,86315,1254,Martina Torres,18.0,,6,227927,
392,2025-12-24,Moda,35873,1750,Valentina Vergara,,Rancagua,5,125042,906.44
205,2025-03-17,Alimentos,70467,913,Benjamín Céspedes,18.0,Santiago,10,261664,932.36
108,2025-12-04,Moda,36066,492,Joaquín Contreras,24.0,Santiago,7,248703,919.46
212,2025-03-18,Moda,26543,954,Daniela Contreras,39.0,Concepción,6,109197,923.32
242,2025-07-14,Moda,56640,1098,Vicente Martínez,62.0,Santiago,2,126475,955.73
227,2025-12-09,Alimentos,20473,1033,Ignacio Martínez,44.0,Santiago,3,55980,920.02
132,2025-06-05,Alimentos,36446,588,Vicente Díaz,47.0,Antofagasta,3,128908,936.89
171,2025-11-10,Hogar,23835,751,Camila Flores,35.0,Santiago,7,117552,946.24
147,2025-05-19,Belleza,2498,658,Ana Soto,32.0,Santiago,5,101163,944.46
50,2025-04-10,Moda,2016,235,Fernanda Vergara,36.0,Santiago,5,131071,1000.01
167,2025-10-26,Belleza,40023,733,Mateo Contreras,52.0,Antofagasta,8,500959,
429,2025-06-07,Hogar,29288,1923,Ana Pérez,57.0,Concepción,5,172902,
461,2025-06-10,Electrónica,17392,2046,Daniela Muñoz,46.0,Valparaíso,3,78885,937.09
257,2025-10-05,Moda,17847,1157,Joaquín Martínez,0.0,Santiago,4,39963,
416,2025-06-22,Alimentos,10108,1868,Joaquín Soto,31.0,Rancagua,6,291890,
467,2025-03-03,Moda,83463,2074,Valentina Silva,18.0,Rancagua,5,234537,954.22
459,2026-01-26,Electrónica,9390,2038,Ignacio Flores,,VALPARAÍSO,5,200860,
209,2025-10-15,Belleza,9356,935,Martina Soto,18.0,Santiago  ,10,82407,963.69
271,2025-11-04,Juguetes,25302,1210,Martina Vergara,42.0,Santiago,2,34422,940.53
234,2025-04-13,Belleza,64522,1066,Fernanda Martínez,19.0,Santiago,2,85618,
23,2025-02-20,Belleza,7413,109,Valentina Muñoz,29.0,SANTIAGO,8,137927,951.78
433,2026-01-18,Electrónica,16578,1937,Ignacio Rojas,18.0,Santiago,3,97329,
128,2025-05-09,Moda,42163,569,Fernanda Pérez,27.0,Santiago  ,6,119686,941.22
260,2025-08-16,Juguetes,74613,1168,Vicente Martínez,44.0,Valparaíso,5,245523,
262,2025-06-26,Hogar,12276,1175,Valentina Contreras,42.0,Santiago,4,56017,936.29
361,2025-08-30,Deportes,31200,1589,Ignacio Flores,18.0,La Serena,5,80603,
342,2025-04-25,Deportes,14682,1508,Martina Vergara,,Antofagasta,5,189888,937.81
338,2026-01-09,Belleza,16569,1493,Mateo Muñoz,32.0,Talca,5,81453,
202,2025-10-01,Deportes,19372,891,Antonia Silva,30.0,Santiago  ,7,302877,962.39
211,2025-03-11,Moda,666840,948,Martina Vergara,37.0,Talca,5,111866,931.13
231,2025-03-23,Hogar,2220,1049,Benjamín Martínez,24.0,Santiago,6,125732,
380,2025-12-16,Juguetes,17364,1690,Martina Silva,39.0,Concepción,4,84752,912.03
384,2025-08-14,Deportes,43879,1715,Isidora Muñoz,32.0,Valparaíso,2,82431,952.37
407,2025-03-05,Juguetes,31471,1815,Pablo Pérez,18.0,Valparaíso,10,127768,948.87
201,2025-06-07,Deportes,7816,885,Josefa Contreras,57.0,Santiago,6,342264,
31,2025-06-30,Moda,16290,144,Benjamín Silva,36.0,Concepción,5,170439,935.74
435,2025-06-11,Juguetes,2823,1941,Pablo Soto,31.0,La Serena,5,12466,938.88
430,2025-05-27,Belleza,30082,1926,Daniela Silva,42.0,La Serena,2,37400,938.28
191,2025-04-04,Belleza,6226,851,Joaquín Flores,53.0,Santiago,4,51277,946.59
361,2025-10-30,Hogar,24257,1588,Ignacio Flores,18.0,La Serena,5,80603,940.57
317,2025-06-06,Belleza,25860,1408,Daniela González,45.0,Temuco,4,215894,930.79
168,2025-07-21,Moda,12752,735,Valentina Torres,33.0,Talca,7,155662,961.55
163,2025-12-06,Moda,7900,718,Pablo González,18.0,Santiago,3,83855,
100,2025-09-13,Moda,39285,455,Camila Silva,22.0,Concepción,3,109044,
56,2025-11-24,Alimentos,17416,265,Ana Contreras,40.0,SANTIAGO,7,135464,937.36
17,2025-03-27,Electrónica,19300,76,Tomás Torres,44.0,Santiago,6,141564,920.98
281,2025-05-21,,12923,1257,Martina Torres,18.0,,6,227927,
98,2025-12-31,Moda,6838,445,Joaquín Martínez,27.0,Concepción,5,203985,
85,2025-05-08,Hogar,13808,396,Lucas Pérez,33.0,Temuco,7,344709,945.44
428,2025-03-12,Electrónica,26249,1919,Ignacio Díaz,18.0,Antofagasta,4,50262,937.45
36,2025-05-22,Deportes,20874,177,Sofía Muñoz,30.0,Santiago,3,46674,942.21
229,2025-05-28,Moda,17095,1043,Tomás Soto,59.0,Valparaíso,5,143760,937.93
476,2025-02-22,Hogar,40877,2116,Fernanda Rojas,18.0,Concepción,7,355255,
393,2025-06-15,Electrónica,16044,1754,Josefa Contreras,32.0,Santiago,3,130699,
437,2025-02-18,Juguetes,14995,1955,Vicente Muñoz,29.0,Temuco,5,174564,947.13
387,2025-12-18,Alimentos,10563,1726,Sofía González,39.0,Santiago,4,79355,917.45
134,2025-09-30,Hogar,17750,596,Vicente Pérez,49.0,Santiago,5,97963,961.24
13,2025-12-26,Electrónica,72559,62,Daniela Sepúlveda,40.0,Santiago,8,436526,905.04
289,2025-04-25,Electrónica,15806,1297,Tomás Contreras,27.0,Antofagasta,8,376090,937.81
197,2026-01-04,Moda,7798,873,Mateo Martínez,18.0,La Serena,7,245646,
418,2026-01-18,Belleza,1500,1871,Camila Martínez,18.0,Santiago,6,100695,
47,2025-04-20,Electrónica,3392,217,Pablo Soto,18.0,SANTIAGO,9,66194,
59,2025-12-23,Electrónica,63906,279,Daniela Sepúlveda,31.0,Concepción,4,179167,908.4
351,2025-11-21,Moda,42652,1549,Tomás Flores,40.0,Santiago,8,244951,929.0
313,2025-11-09,Alimentos,18972,1393,Camila Vergara,32.0,Talca,4,104924,
9,2025-03-30,Belleza,5838,37,Isidora Rojas,23.0,Valparaíso,3,76806,
425,2025-04-03,Belleza,1500,1901,Pablo Rojas,53.0,Santiago,5,150982,949.83
149,2025-11-21,Electrónica,49330,663,Ignacio Flores,36.0,Concepción,4,215241,929.0
397,2025-08-26,,21471,1770,Ana Contreras,45.0,Santiago,5,88986,962.51
484,2025-04-02,Hogar,30402,2159,Fernanda Vergara,31.0,Valparaíso,5,314212,946.28
407,2026-02-02,Deportes,4156,1813,Pablo Pérez,18.0,Valparaíso,10,127768,
216,2025-03-14,Belleza,1500,978,Martina Sepúlveda,25.0,Santiago,9,68242,940.2
356,2025-08-23,Hogar,28744,1572,Catalina Sepúlveda,35.0,Valparaíso,3,43466,
440,2026-01-27,Electrónica,39726,1973,Josefa Contreras,38.0,SANTIAGO,5,308188,
383,2025-07-31,Belleza,28027,1713,Antonia Soto,34.0,Temuco,7,185769,978.07
168,2025-03-03,Juguetes,31089,739,Valentina Torres,33.0,Talca,7,155662,954.22
40,2025-03-08,Electrónica,42793,192,Lucas González,43.0,Antofagasta,7,242135,
207,2025-12-28,Alimentos,7449,920,Fernanda González,23.0,Antofagasta,6,158417,
101,2025-03-01,Alimentos,16748,457,Ignacio Silva,40.0,Valparaíso  ,5,84892,
319,2025-10-14,Deportes,23738,1418,Antonia Vergara,38.0,Concepción,6,103936,957.66
152,2025-07-06,,8607,676,Martina Vergara,39.0,Temuco,5,98425,
172,2025-09-05,Juguetes,8030,761,Sofía Silva,34.0,Concepción,9,167098,971.22
484,2025-05-08,Alimentos,111501,2160,Fernanda Vergara,31.0,Valparaíso,5,314212,945.44
449,2025-08-12,Moda,19985,2008,Tomás Flores,25.0,Temuco,3,56842,969.77
167,2025-02-12,Belleza,51219,729,Mateo Contreras,52.0,Antofagasta,8,500959,961.89
464,2026-01-04,Deportes,22206,2058,Pablo Rojas,32.0,SANTIAGO,10,401861,
315,2025-08-31,Belleza,15045,1400,Isidora Martínez,18.0,Santiago,5,164776,
88,2025-06-19,Hogar,9754,413,Mateo Céspedes,18.0,Santiago,5,101839,943.36
242,2025-06-25,Deportes,66311,1099,Vicente Martínez,62.0,Santiago,2,126475,937.89
344,2025-12-04,Belleza,22189,1517,Tomás González,21.0,Santiago,4,129467,919.46
372,2025-03-29,Hogar,18143,1650,Joaquín Muñoz,68.0,Santiago,3,118400,
347,2025-08-26,Moda,50512,1525,Catalina Muñoz,40.0,Santiago,7,271177,962.51
186,2025-03-16,Hogar,28063,826,Pablo Sepúlveda,38.0,Santiago,3,54928,
420,2025-08-11,Electrónica,18566,1878,Tomás Silva,50.0,Valparaíso,2,35187,965.64
139,2025-10-30,Moda,23104,617,Mateo Sepúlveda,43.0,La Serena,5,63124,940.57
25,2025-02-14,Electrónica,46707,115,Fernanda Díaz,53.0,Santiago,6,178627,949.52
90,2025-05-10,Electrónica,30345,418,Ignacio Sepúlveda,37.0,Santiago,3,96544,
500,2025-12-19,Electrónica,6654,2218,Pablo Contreras,20.0,Santiago,4,42341,914.99
367,2025-11-14,Electrónica,7183,1626,Benjamín Sepúlveda,38.0,Antofagasta,7,199989,925.63
215,2025-09-19,Hogar,8407,970,Daniela Torres,45.0,La Serena,8,126845,
137,2025-07-15,Alimentos,23428,605,Lucas Rojas,41.0,Concepción,5,228832,967.22
21,2025-07-27,Belleza,29723,97,Tomás Pérez,39.0,Antofagasta,4,125113,
19,2026-01-02,Moda,22202,90,Ignacio Soto,43.0,Santiago,5,95817,
191,2025-09-17,Belleza,4589,849,Joaquín Flores,53.0,Santiago,4,51277,948.57
427,2025-05-07,Juguetes,76148,1914,Gabriel Contreras,41.0,Santiago,8,309457,939.67
500,2025-03-12,Moda,25300,2221,Pablo Contreras,20.0,Santiago,4,42341,937.45
171,2025-12-01,Juguetes,2770,754,Camila Flores,35.0,Santiago,7,117552,928.16
111,2025-03-10,Moda,13205,499,Martina Sepúlveda,69.0,Valparaíso,2,27563,928.25
285,2025-07-24,Electrónica,15736,1277,Pablo Soto,53.0,Talca  ,4,188703,948.93
296,2025-04-27,Moda,18552,1326,Tomás Díaz,45.0,Santiago,5,59794,
369,2025-10-06,Deportes,3020,1631,Ana Soto,57.0,Santiago,12,131047,963.17
4,2025-06-12,Hogar,4638,12,Pablo Torres,32.0,Valparaíso,6,101303,936.36
85,2025-03-15,Moda,40020,397,Lucas Pérez,33.0,Temuco,7,344709,
60,2025-10-18,Moda,74605,285,Joaquín Sepúlveda,18.0,Valparaíso,6,237199,
498,2025-06-16,Juguetes,15782,2214,Josefa Pérez,47.0,Santiago,3,42892,937.78
235,2025-04-23,Alimentos,27876,1067,Benjamín Muñoz,29.0,Santiago,3,91475,950.04
266,2025-02-06,Electrónica,500160,1192,Vicente Martínez,21.0,Santiago,5,103099,969.47
325,2025-06-01,Juguetes,10498,1441,Catalina Silva,30.0,Antofagasta,9,160227,
364,2025-09-24,Electrónica,1730,1601,Gabriel Martínez,18.0,Valparaíso,6,75876,952.87
476,2025-12-11,Hogar,67770,2118,Fernanda Rojas,18.0,Concepción,7,355255,923.99
476,2025-03-18,Alimentos,63297,2117,Fernanda Rojas,18.0,Concepción,7,355255,923.32
327,2025-03-11,Electrónica,12028,1451,Isidora Vergara,18.0,Concepción  ,2,39473,931.13
157,2025-02-11,Electrónica,31394,691,Camila Martínez,32.0,Antofagasta,6,149525,960.81
461,2025-11-20,Hogar,32180,2044,Daniela Muñoz,46.0,Valparaíso,3,78885,931.36
355,2025-04-10,Deportes,136500,1569,Catalina Díaz,28.0,Santiago,6,382724,1000.01
494,2025-10-28,Hogar,60782,2200,Lucas Soto,47.0,Santiago,3,100278,938.19
490,2025-08-08,Hogar,57665,2188,Lucas Sepúlveda,63.0,Antofagasta,7,163898,971.88
157,2025-08-15,Hogar,7410,690,Camila Martínez,32.0,Antofagasta,6,149525,
379,2025-06-17,Alimentos,5490,1688,Josefa Contreras,63.0,Concepción,4,90467,935.21
192,2025-03-25,Deportes,29678,852,Lucas Sepúlveda,18.0,Temuco,6,156994,926.41
340,2025-08-02,Deportes,2159,1499,Catalina Torres,23.0,Valparaíso,6,92219,
33,2025-09-27,Electrónica,18047,160,Sofía Muñoz,45.0,Santiago,9,211352,
202,2026-01-12,Belleza,8033,896,Antonia Silva,30.0,Santiago  ,7,302877,
441,2025-12-05,Hogar,2767,1977,Catalina Vergara,43.0,Santiago,5,157918,918.15
54,2025-11-28,Alimentos,7521,258,Benjamín Díaz,39.0,Temuco,7,212648,929.14
72,2025-04-24,Alimentos,128868,336,Valentina Pérez,45.0,Antofagasta,4,322269,938.02
494,2025-08-06,Electrónica,8631,2202,Lucas Soto,47.0,Santiago,3,100278,966.02
229,2025-11-15,Juguetes,56749,1040,Tomás Soto,59.0,Valparaíso,5,143760,
117,2025-08-18,Moda,16426,516,Ana Rojas,36.0,La Serena,8,136387,961.84
301,2025-11-05,Hogar,69471,1349,Josefa González,43.0,La Serena,2,75536,945.13
223,2025-05-09,Moda,19039,1016,Daniela Sepúlveda,33.0,Santiago,5,69873,941.22
174,2025-11-30,Hogar,13252,769,Daniela Céspedes,56.0,Concepción,9,218391,
477,2025-07-26,Belleza,11791,2124,Ignacio Céspedes,52.0,Valparaíso,6,78820,
97,2025-12-20,Juguetes,23129,442,Isidora Silva,49.0,Concepción,5,88173,
415,2026-01-03,Electrónica,1500,1861,Ana Silva,18.0,Talca,5,32925,
172,2025-06-05,Belleza,10690,762,Sofía Silva,34.0,Concepción,9,167098,936.89
279,2026-01-28,Hogar,60062,1247,Sofía Rojas,36.0,,3,160650,
269,2025-07-07,Juguetes,14106,1204,Lucas Céspedes,25.0,Santiago,5,111300,932.34
412,2025-11-14,Electrónica,9565,1841,Isidora Muñoz,38.0,Temuco,5,64407,925.63
249,2025-10-18,Belleza,46828,1124,Fernanda Díaz,18.0,La Serena,3,215864,
400,2025-06-12,Electrónica,17634,1782,Mateo Silva,21.0,Valparaíso,4,121404,936.36
117,2025-02-11,Deportes,51083,522,Ana Rojas,36.0,La Serena,8,136387,960.81
402,2025-10-08,Belleza,3947,1786,Fernanda González,50.0,Santiago,4,43587,961.61
6,2025-05-13,Deportes,67653,23,Gabriel Soto,38.0,Antofagasta,4,106510,941.2
78,2025-10-12,Belleza,29090,357,Isidora Contreras,26.0,Concepción,3,64846,
483,2025-08-19,Alimentos,2622,2157,Martina Contreras,28.0,La Serena,3,63630,966.24
285,2025-04-01,Hogar,12530,1278,Pablo Soto,53.0,Talca  ,4,188703,953.07
292,2025-07-12,Electrónica,8153,1313,Martina Soto,56.0,Santiago,5,78683,
369,2026-01-31,Hogar,7674,1636,Ana Soto,57.0,Santiago,12,131047,
124,2025-05-14,Moda,8864,551,Benjamín Pérez,28.0,Valparaíso,7,297134,940.18
73,2025-12-18,Belleza,37469,341,Benjamín Rojas,43.0,Valparaíso,7,379422,917.45
95,2025-06-19,Moda,57183,432,Gabriel Díaz,52.0,Santiago,4,122811,943.36
105,2025-06-07,Belleza,60799,474,Fernanda Sepúlveda,22.0,Rancagua,5,135963,
47,2025-03-13,Juguetes,8894,218,Pablo Soto,18.0,SANTIAGO,9,66194,932.28
205,2025-04-29,Belleza,8492,912,Benjamín Céspedes,18.0,Santiago,10,261664,937.54
275,2025-12-20,Alimentos,6166,1228,Pablo Sepúlveda,23.0,Santiago,5,97151,
447,2025-07-08,Alimentos,1500,2001,Mateo Flores,50.0,La Serena,6,119618,940.28
222,2026-01-06,Belleza,13390,1012,Benjamín Flores,42.0,Santiago,4,35877,
213,2025-03-15,Electrónica,7284,958,Fernanda Martínez,40.0,Antofagasta,7,128371,
398,2025-12-09,Belleza,58614,1774,Valentina González,30.0,Santiago,5,265254,920.02
20,2025-06-26,Alimentos,36345,94,Benjamín Silva,18.0,Antofagasta,3,171873,936.29
